Longitud;Latitud;Metros;Precio;Preciom2
-70,63997;-33,44928;47;73000000;1553191,489
-70,6448;-33,4485;44;68341872;1553224,364
-70,65725;-33,4435;42;65236943;1553260,548
-70,6469;-33,4417;45;69900000;1553333,333
-70,6469;-33,4417;45;69900000;1553333,333
-70,6468659;-33,4416768;45;69900000;1553333,333
-70,64206;-33,44895;58;90098039;1553414,466
-70,65102;-33,44842;60;93210113;1553501,883
-70,65705;-33,4533;36;55926068;1553501,889
-70,62698;-33,46662;30;46605057;1553501,9
-70,6445;-33,4459;56;87000000;1553571,429
-70,64454262;-33,44590901;56;87000000;1553571,429
-70,65705;-33,4533;36;55933292;1553702,556
-70,6304;-33,4532;69;107213306;1553816,029
-70,65944;-33,44189;52;80799870;1553843,654
-70,65519;-33,44646;60;93235192;1553919,867
-70,64642;-33,45056;63;97901564;1553993,079
-70,6534;-33,43332;33;51282752;1554022,788
-70,65705;-33,4533;36;55945387;1554038,528
-70,63061;-33,4559;37;57500000;1554054,054
-70,63581;-33,44027;74;115000000;1554054,054
-70,6498;-33,4503;58;90135253;1554056,086
-70,65705;-33,4533;36;55956544;1554348,444
-70,65518643;-33,43631381;107;166320022;1554392,729
-70,65942;-33,44236;30;46632153;1554405,1
-70,63696;-33,44852;65;101036941;1554414,477
-70,6504;-33,4502;50;77727141;1554542,82
-70,65705;-33,4533;36;55967702;1554658,389
-70,63334;-33,45123;42;65295653;1554658,405
-70,6431;-33,4498;30;46640063;1554668,767
-70,63507;-33,44758;42;65296089;1554668,786
-70,66488862;-33,44839505;44;68405815;1554677,614
-70,643738;-33,4478009;44;68405815;1554677,614
-70,6708687;-33,4543099;44;68405815;1554677,614
-70,65065;-33,4504;45;69979089;1555090,867
-70,6575;-33,4533;36;55983886;1555107,944
-70,6395;-33,44525;48;74650002;1555208,375
-70,6749;-33,43986;36;55991117;1555308,806
-70,65679;-33,43561;54;83987708;1555327,926
-70,64050622;-33,4445374;65,54;101938078;1555356,698
-70,65268;-33,43775;65;101102081;1555416,631
-70,65493;-33,43653;34;52885421;1555453,559
-70,65919;-33,43593;31;48221227;1555523,452
-70,63467;-33,44764;45;70000000;1555555,556
-70,63467;-33,44764;45;70000000;1555555,556
-70,63467;-33,44764;45;70000000;1555555,556
-70,63467;-33,44764;45;70000000;1555555,556
-70,63467;-33,44764;45;70000000;1555555,556
-70,63467;-33,44764;45;70000000;1555555,556
-70,63467;-33,44764;45;70000000;1555555,556
-70,65725;-33,4435;36;56000000;1555555,556
-70,63467;-33,44764;45;70000000;1555555,556
-70,63467;-33,44764;45;70000000;1555555,556
-70,63467;-33,44764;45;70000000;1555555,556
-70,63467;-33,44764;45;70000000;1555555,556
-70,6565;-33,4401;36;56000000;1555555,556
-70,6538;-33,467;36;56000000;1555555,556
-70,63997;-33,44928;54;84000000;1555555,556
-70,63997;-33,44928;54;84000000;1555555,556
-70,6361;-33,4388;45;70000000;1555555,556
-70,6538;-33,467;36;56000000;1555555,556
-70,6352;-33,4488;45;70000000;1555555,556
-70,6599;-33,4382;45;70000000;1555555,556
-70,63844;-33,44729;45;70000000;1555555,556
-70,66838;-33,43963;45;70000000;1555555,556
-70,6352;-33,4488;45;70000000;1555555,556
-70,64151;-33,45027;45;70000000;1555555,556
-70,63865;-33,44707;45;70000000;1555555,556
-70,64118;-33,44578;54;84000000;1555555,556
-70,6352;-33,4488;45;70000000;1555555,556
-70,6538;-33,467;36;56000000;1555555,556
-70,66382;-33,4502;45;70000000;1555555,556
-70,6538;-33,467;36;56000000;1555555,556
-70,6387;-33,4471;45;70000000;1555555,556
-70,6386509;-33,4470726;45;70000000;1555555,556
-70,62747;-33,46652;45;70000000;1555555,556
-70,63865;-33,44707;45;70000000;1555555,556
-70,6645;-33,4511;45;70000000;1555555,556
-70,66447251;-33,45108393;45;70000000;1555555,556
-70,642;-33,46912;45;70000000;1555555,556
-70,6361;-33,4388;45;70000000;1555555,556
-70,65038;-33,44931;45;70000000;1555555,556
-70,6503754;-33,4493103;45;70000000;1555555,556
-70,6387;-33,4471;45;70000000;1555555,556
-70,65641;-33,45354;45;70004422;1555653,822
-70,6497;-33,46569;30;46674333;1555811,1
-70,65876;-33,43597;31;48230482;1555822
-70,638197;-33,4478403;57;88686127;1555896,965
-70,64358;-33,43661;80;124471758;1555896,975
-70,645918;-33,436704;80;124471758;1555896,975
-70,6461286;-33,4369102;80;124471758;1555896,975
-70,66338;-33,44903;42;65348294;1555911,762
-70,675;-33,4431;54;84025124;1556020,815
-70,675;-33,4431;54;84025124;1556020,815
-70,6537;-33,45877;50;77804870;1556097,4
-70,65268;-33,43775;65;101148284;1556127,446
-70,66474;-33,46405;60;93384672;1556411,2
-70,65919;-33,43593;31;48249662;1556440,71
-70,6437;-33,4478;44;68484429;1556464,295
-70,67086;-33,4543;44;68484429;1556464,295
-70,6565;-33,4401;65;101173413;1556514,046
-70,63334;-33,45123;42;65373820;1556519,524
-70,63707;-33,43699;212;330000000;1556603,774
-70,6338;-33,4494;31;48255323;1556623,323
-70,6571;-33,43568;54;84058108;1556631,63
-70,6565;-33,4401;65;101184775;1556688,846
-70,63486;-33,44433;49;76279975;1556734,184
-70,65919;-33,43591;31;48261544;1556824
-70,64543;-33,4457;64;99636843;1556825,672
-70,6507;-33,4504;40;62283512;1557087,8
-70,64114;-33,44298;70;109000000;1557142,857
-70,66036;-33,45356;70;109000000;1557142,857
-70,6541;-33,4365;70;109000000;1557142,857
-70,6541208;-33,4364821;70;109000000;1557142,857
-70,64151;-33,45027;45;70072412;1557164,711
-70,6426;-33,4457;62;96551107;1557275,919
-70,63097;-33,45316;53;82536205;1557286,887
-70,65968;-33,43933;44;68521035;1557296,25
-70,64685;-33,4483;61;95000000;1557377,049
-70,642;-33,46912;90;140177899;1557532,211
-70,64422;-33,45812;57;88780000;1557543,86
-70,64422;-33,45812;57;88780000;1557543,86
-70,64422;-33,45812;57;88780000;1557543,86
-70,6420593;-33,4489517;58;90339081;1557570,362
-70,64206;-33,44895;58;90339082;1557570,379
-70,6339497;-33,452913;62;96572916;1557627,677
-70,6425243;-33,4476558;62;96572916;1557627,677
-70,65268;-33,43775;65;101258388;1557821,354
-70,65282;-33,45318;43;66988875;1557880,814
-70,6387;-33,4479;50;77900000;1558000
-70,6387;-33,4479;50;77900000;1558000
-70,6387;-33,4479;50;77900000;1558000
-70,6387;-33,4479;50;77900000;1558000
-70,6387;-33,4479;50;77900000;1558000
-70,65641;-33,45354;45;70113914;1558086,978
-70,65332;-33,44915;43;67000000;1558139,535
-70,65785;-33,44146;53;82590419;1558309,792
-70,64694;-33,44909;29;45192081;1558347,621
-70,65826;-33,43209;70;109091354;1558447,914
-70,63935;-33,44772;27;42078509;1558463,296
-70,6363;-33,4496;60;93521620;1558693,667
-70,643687;-33,436893;238;370974126;1558714,815
-70,65593;-33,46808;64;99759735;1558745,859
-70,63786;-33,44784;34;53000000;1558823,529
-70,6320339;-33,4490022;51;79500000;1558823,529
-70,65919;-33,43593;31;48324109;1558842,226
-70,63346;-33,45505;43;67036410;1558986,279
-70,63334;-33,45123;42;65478189;1559004,5
-70,6295;-33,4573;29;45211340;1559011,724
-70,67269;-33,44056;42;65478767;1559018,262
-70,65288;-33,46503;40;62361115;1559027,875
-70,65451;-33,44971;42;65482878;1559116,143
-70,6309;-33,4532;69;107579748;1559126,783
-70,6304;-33,4532;69;107579748;1559126,783
-70,6565;-33,4401;65;101349981;1559230,477
-70,65491;-33,44876;48;74846411;1559300,229
-70,6549;-33,4486;43;67058028;1559489,023
-70,65038;-33,44931;43;67058028;1559489,023
-70,6549366;-33,448576;43;67064525;1559640,116
-70,64;-33,4507;45;70194085;1559868,556
-70,6549;-33,4486;43;67077489;1559941,605
-70,63433;-33,44785;25;39000000;1560000
-70,6549;-33,436;50;78000000;1560000
-70,6395;-33,4626;50;78000000;1560000
-70,6507;-33,4505;50;78000000;1560000
-70,6549;-33,436;50;78000000;1560000
-70,6549;-33,436;50;78000000;1560000
-70,6549;-33,436;50;78000000;1560000
-70,65045;-33,43783;50;78000000;1560000
-70,6388;-33,4479;50;78000000;1560000
-70,6485;-33,4474;50;78000000;1560000
-70,6549;-33,436;50;78000000;1560000
-70,654892;-33,436043;50;78000000;1560000
-70,6491;-33,4466;50;78000000;1560000
-70,6490617;-33,4465977;50;78000000;1560000
-70,6549;-33,436;50;78000000;1560000
-70,654892;-33,436043;50;78000000;1560000
-70,6486;-33,4481;50;78000000;1560000
-70,6486326;-33,4480748;50;78000000;1560000
-70,65714;-33,43659;33;51485809;1560176,03
-70,62952;-33,45735;55;85812139;1560220,709
-70,63843;-33,44894;58;90499849;1560342,224
-70,65919;-33,43593;31;48375630;1560504,194
-70,64388;-33,44665;51;79587273;1560534,765
-70,63334;-33,45123;42;65543504;1560559,619
-70,63691;-33,44759;33;51499112;1560579,152
-70,66279;-33,45344;37;57741773;1560588,459
-70,65657;-33,44021;33;51500000;1560606,061
-70,6675;-33,4479;35;54624238;1560692,514
-70,6675;-33,4479;35;54624238;1560692,514
-70,64905;-33,46869;29;45262251;1560767,276
-70,6295213;-33,4573456;55;85842592;1560774,4
-70,65439;-33,45387;30;46825287;1560842,9
-70,6409;-33,45;45;70238304;1560851,2
-70,64272;-33,45006;35;54630370;1560867,714
-70,64338;-33,44781;60;93652250;1560870,833
-70,64798;-33,45255;41;64000000;1560975,61
-70,64429;-33,43944;205;320000000;1560975,61
-70,67979049;-33,4375029;41;64000000;1560975,61
-70,64798;-33,45255;41;64000000;1560975,61
-70,657;-33,4367;38;59327158;1561241
-70,62924;-33,45806;35;54646034;1561315,257
-70,6402;-33,4472;57;89000000;1561403,509
-70,6549;-33,4486;43;67141597;1561432,488
-70,63203;-33,45319;43;67141597;1561432,488
-70,64013;-33,44725;57;89007022;1561526,702
-70,6382;-33,4478;57;89009741;1561574,404
-70,64685;-33,4483;58;90578245;1561693,879
-70,6571;-33,43537;50;78088715;1561774,3
-70,64968;-33,452;49;76533369;1561905,49
-70,65494;-33,44954;40;62476876;1561921,9
-70,64694;-33,44909;29;45296880;1561961,379
-70,63585;-33,44615;57;89037376;1562059,228
-70,675;-33,4431;53;82793006;1562132,189
-70,65938;-33,43442;35;54679185;1562262,429
-70,63352;-33,45114;40;62491426;1562285,65
-70,64694;-33,44909;29;45307490;1562327,241
-70,656;-33,4357;32;50000000;1562500
-70,656;-33,4357;32;50000000;1562500
-70,63984;-33,44811;32;50000000;1562500
-70,656;-33,4357;32;50000000;1562500
-70,656;-33,4357;32;50000000;1562500
-70,6525;-33,4573;32;50000000;1562500
-70,6605;-33,446;48;75000000;1562500
-70,656;-33,4357;32;50000000;1562500
-70,656;-33,4357;32;50000000;1562500
-70,656;-33,4357;32;50000000;1562500
-70,656;-33,4357;32;50000000;1562500
-70,63548;-33,44788;64;100000000;1562500
-70,63548;-33,44788;64;100000000;1562500
-70,64525;-33,4475;48;75000000;1562500
-70,64919;-33,45041;48;75000000;1562500
-70,6617;-33,4519;48;75000000;1562500
-70,6617;-33,4519;48;75000000;1562500
-70,65101;-33,44793;32;50000000;1562500
-70,65885;-33,43617;48;75000000;1562500
-70,6629;-33,4533;48;75000000;1562500
-70,6628735;-33,4533262;48;75000000;1562500
-70,6703177;-33,4500509;64;100000000;1562500
-70,6555;-33,45299;32;50000000;1562500
-70,63548;-33,44788;64;100000000;1562500
-70,656;-33,4357;32;50000000;1562500
-70,656;-33,4357;32;50000000;1562500
-70,656;-33,4357;32;50000000;1562500
-70,652;-33,4495;32;50000000;1562500
-70,656;-33,4357;32;50000000;1562500
-70,65011;-33,45217;40;62500000;1562500
-70,62938;-33,45859;48;75000000;1562500
-70,6293793;-33,4585915;48;75000000;1562500
-70,65011;-33,45217;40;62500000;1562500
-70,6501083;-33,4521713;40;62500000;1562500
-70,63982878;-33,44713495;32;50000000;1562500
-70,63334;-33,45123;42;65630050;1562620,238
-70,6599;-33,4538;48;75009628;1562700,583
-70,6593;-33,4322;29;45320288;1562768,552
-70,6435;-33,4361;48;75013881;1562789,188
-70,64384;-33,44678;47;73451974;1562807,957
-70,65894;-33,45628;55;85956554;1562846,436
-70,6708603;-33,4543037;44;68765569;1562853,841
-70,6649;-33,4484;44;68765570;1562853,864
-70,67086;-33,4543;44;68765570;1562853,864
-70,67086;-33,4543;44;68765579;1562854,068
-70,65657;-33,44021;36;56268840;1563023,333
-70,63334;-33,45123;42;65649097;1563073,738
-70,64;-33,4507;45;70338847;1563085,489
-70,6549;-33,4486;43;67213394;1563102,186
-70,6498;-33,4503;58;90665377;1563196,155
-70,67077;-33,44689;34;53149925;1563233,088
-70,6295861;-33,4570991;29;45335618;1563297,172
-70,65091;-33,44945;30;46900000;1563333,333
-70,6291;-33,4566;29;45337073;1563347,345
-70,65506;-33,44797;57;89123722;1563574,07
-70,6465;-33,45071;55;86000000;1563636,364
-70,64103;-33,45123;55;86000000;1563636,364
-70,64103;-33,45123;55;86000000;1563636,364
-70,65068;-33,45112;60;93829796;1563829,933
-71,5421;-35,6748;60;93832821;1563880,35
-70,63899;-33,44704;54;84457707;1564031,611
-70,64358;-33,43661;80;125126370;1564079,625
-70,6459;-33,4367;80;125126370;1564079,625
-70,6461;-33,4369;80;125126370;1564079,625
-70,65856;-33,43554;30;46923974;1564132,467
-70,6458;-33,43353;34;53180904;1564144,235
-70,65272;-33,45321;46;71958955;1564325,109
-70,65072;-33,45045;48;75090463;1564384,646
-70,63772;-33,44986;72;112635695;1564384,653
-70,64705;-33,45042;36;56328743;1564687,306
-70,63416;-33,45241;62;97011671;1564704,371
-70,6549;-33,4486;43;67285267;1564773,651
-70,6771;-33,44;48;75110421;1564800,438
-70,64968;-33,452;49;76675703;1564810,265
-70,65657;-33,440205;36;56334201;1564838,917
-70,65566;-33,43678;36;56336008;1564889,111
-70,65072;-33,45045;48;75121944;1565040,5
-70,6566;-33,4402;36;56343274;1565090,944
-70,6771;-33,44;48;75124974;1565103,625
-70,65641;-33,45354;46;72000000;1565217,391
-70,6488;-33,449;46;72000000;1565217,391
-70,6565;-33,43668;46;72000000;1565217,391
-70,6487;-33,4359;46;72000000;1565217,391
-70,64868158;-33,4359024;46;72000000;1565217,391
-70,6489;-33,4356;46;72000000;1565217,391
-70,6488861;-33,4356396;46;72000000;1565217,391
-70,6771;-33,44;48;75139530;1565406,875
-70,6771;-33,44;48;75139530;1565406,875
-70,64685;-33,4483;49;76705204;1565412,327
-70,6599;-33,4382;58;90795921;1565446,914
-70,6425;-33,4477;62;97063526;1565540,742
-70,6538;-33,4477;38;59495068;1565659,684
-70,65268;-33,43775;65;101773857;1565751,646
-70,6533;-33,4472;38;59500000;1565789,474
-70,6533;-33,4472;38;59500000;1565789,474
-70,6533;-33,4472;38;59500000;1565789,474
-70,64792;-33,44239;38;59500000;1565789,474
-70,67077;-33,44689;34;53238840;1565848,235
-70,64839;-33,44717;34;53242287;1565949,618
-70,64839;-33,44717;34;53242287;1565949,618
-70,6518;-33,4361;51;79864234;1565965,373
-70,65872;-33,44031;53;83000000;1566037,736
-70,639;-33,4492;53;83000000;1566037,736
-70,6390414;-33,4491872;53;83000000;1566037,736
-70,639185;-33,4490865;53;83000000;1566037,736
-70,65101;-33,44793;32;50115757;1566117,406
-70,63815;-33,43709;153;239620900;1566149,673
-70,63334;-33,45123;42;65779708;1566183,524
-70,66293;-33,43853;30;46990000;1566333,333
-70,64694;-33,44909;29;45424787;1566371,966
-70,64134;-33,44952;53;83023364;1566478,566
-70,675;-33,4431;54;84595134;1566576,556
-70,675;-33,4431;54;84595134;1566576,556
-70,64013;-33,4499;60;94000000;1566666,667
-70,63501;-33,44207;30;47000000;1566666,667
-70,64108;-33,45095;60;94000000;1566666,667
-70,6624;-33,4509;60;94000000;1566666,667
-70,6623815;-33,4509023;60;94000000;1566666,667
-70,6549;-33,4486;43;67369216;1566725,953
-70,67077;-33,44689;34;53290447;1567366,088
-70,65641;-33,45354;34;53291946;1567410,176
-70,642;-33,46912;51;79940833;1567467,314
-70,66068;-33,43697;50;78380983;1567619,66
-70,65021;-33,43614;55;86219452;1567626,4
-70,67963;-33,44039;28;43896759;1567741,393
-70,6549;-33,4486;43;67417225;1567842,442
-70,6549;-33,4486;43;67417225;1567842,442
-70,65268;-33,43775;65;101915058;1567923,969
-70,65641;-33,45354;22;34500000;1568181,818
-70,64323;-33,44391;44;69000000;1568181,818
-70,6501;-33,4383;51;79983796;1568309,725
-70,6497;-33,4491;45;70574108;1568313,511
-70,64103;-33,44818;63;98806588;1568358,54
-70,64226;-33,43664;95;149000000;1568421,053
-70,64226;-33,43664;95;149000000;1568421,053
-70,66068;-33,43697;50;78431692;1568633,84
-70,6549;-33,4486;43;67453270;1568680,698
-70,6498;-33,4503;58;90985886;1568722,172
-70,647114;-33,438033;52;81577288;1568794
-70,64094;-33,45132;30;47065100;1568836,667
-70,66067;-33,43601;30;47065279;1568842,633
-70,64134;-33,44952;53;83154635;1568955,377
-70,6574;-33,4337;58;91000000;1568965,517
-70,6574;-33,4337;58;91000000;1568965,517
-70,6574;-33,4337;58;91000000;1568965,517
-70,64484;-33,44847;55;86294048;1568982,691
-70,65942;-33,44236;34;53355744;1569286,588
-70,64103;-33,44818;63;98865712;1569297,016
-70,65569;-33,43422;30;47082910;1569430,333
-70,663;-33,4529;62;97310245;1569520,081
-70,64875;-33,46876;37;58081265;1569763,919
-70,62929;-33,457;45;70639995;1569777,667
-70,6525;-33,4573;50;78500000;1570000
-70,64154;-33,44871;33;51811381;1570041,848
-70,66036;-33,45356;41;64377782;1570189,805
-70,64839;-33,44717;34;53387671;1570225,618
-70,62599;-33,47039;34;53387671;1570225,618
-70,6604;-33,4536;41;64381944;1570291,317
-70,6472;-33,45048;34;53394442;1570424,765
-70,63177;-33,4527;50;78529097;1570581,94
-70,65742;-33,44331;70;109951231;1570731,871
-70,6405;-33,44461;35;54976946;1570769,886
-70,64694;-33,44909;29;45555372;1570874,897
-70,6538;-33,4477;38;59696620;1570963,684
-70,64134;-33,44952;56;87979126;1571055,821
-70,64239;-33,43643;95;149251801;1571071,589
-70,65373;-33,44809;35;55000000;1571428,571
-70,6358;-33,4477;35;55000000;1571428,571
-70,64818;-33,43559;70;110000000;1571428,571
-70,64268;-33,45076;70;110000000;1571428,571
-70,63616;-33,44266;56;88000000;1571428,571
-70,6547;-33,4504;35;55000000;1571428,571
-70,65473;-33,45046;70;110000000;1571428,571
-70,64818;-33,43559;70;110000000;1571428,571
-70,6565;-33,44;70;110000000;1571428,571
-70,6358;-33,44;70;110000000;1571428,571
-70,6698;-33,4393;28;44000000;1571428,571
-70,653;-33,4476;35;55000000;1571428,571
-70,6541;-33,4365;70;110000000;1571428,571
-70,66619;-33,44041;70;110000000;1571428,571
-70,6706;-33,4388;28;44000000;1571428,571
-70,6705723;-33,4387586;28;44000000;1571428,571
-70,6518;-33,4517;70;110000000;1571428,571
-70,6589;-33,4361;28;44000000;1571428,571
-70,65641;-33,45354;28;44000000;1571428,571
-70,6565;-33,44;70;110000000;1571428,571
-70,6485744;-33,4524941;56;88000000;1571428,571
-70,6537;-33,43614;70;110000000;1571428,571
-70,6697;-33,4393;28;44000000;1571428,571
-70,6359;-33,4441;70;110000000;1571428,571
-70,6696603;-33,439251;28;44000000;1571428,571
-70,6557;-33,4366;35;55000000;1571428,571
-70,65736;-33,44359;35;55000000;1571428,571
-70,63273917;-33,44909559;35;55000000;1571428,571
-70,63591003;-33,44411885;70;110000000;1571428,571
-70,6492;-33,44907;58;91143067;1571432,19
-70,63898;-33,44912;44;69144115;1571457,159
-70,6416;-33,45018;54;84861104;1571501,926
-70,6583;-33,4321;33;51864615;1571655
-70,63858;-33,44242;70;110016782;1571668,314
-70,64876;-33,44818;54;84876305;1571783,426
-70,64735;-33,43662;35;55013492;1571814,057
-70,65021;-33,43614;55;86453519;1571882,164
-70,65885;-33,43344;30;47158451;1571948,367
-70,66003;-33,44352;49;77039515;1572235
-70,65996;-33,44335;49;77042553;1572297
-70,64839;-33,44717;34;53462242;1572418,882
-70,65021;-33,43614;55;86483426;1572425,927
-70,63858;-33,44242;70;110074474;1572492,486
-70,6501407;-33,4516165;58;91207754;1572547,483
-70,65028774;-33,45224951;58;91207754;1572547,483
-70,675;-33,4431;53;83354657;1572729,377
-70,656;-33,4357;33;51901398;1572769,636
-70,64103;-33,44818;63;99089208;1572844,571
-70,63858;-33,44242;70;110125803;1573225,757
-70,63898;-33,44912;44;69233839;1573496,341
-70,64877;-33,44897;45;70809226;1573538,356
-70,65678;-33,46055;71;111737256;1573764,169
-70,63858;-33,44242;70;110177155;1573959,357
-70,6594;-33,4345;51;80273357;1573987,392
-70,65268;-33,43775;65;102310047;1574000,723
-70,63202;-33,45328;54;85000000;1574074,074
-70,66327;-33,45008;54;85000000;1574074,074
-70,6479;-33,4457;54;85000000;1574074,074
-70,6316;-33,4536;54;85000000;1574074,074
-70,6316205;-33,4536089;54;85000000;1574074,074
-70,64103;-33,44818;63;99169111;1574112,873
-70,62929;-33,457;45;70837471;1574166,022
-70,66697;-33,45448;65;102323793;1574212,2
-70,63946;-33,45823;44;69266124;1574230,091
-70,6479155;-33,4423886;38;59821556;1574251,474
-70,65494;-33,44858;33;51958186;1574490,485
-70,63899;-33,44704;54;85025714;1574550,259
-70,6708687;-33,4543099;46;72429687;1574558,413
-70,6583;-33,4321;33;51966895;1574754,394
-70,65826;-33,43209;66;103943171;1574896,53
-70,64907;-33,46526;40;63000000;1575000
-70,65149;-33,46125;40;63000000;1575000
-70,66659;-33,43899;40;63000000;1575000
-70,6525;-33,45901;40;63000000;1575000
-70,62747;-33,46652;40;63000000;1575000
